日	4	1	象形 Pictographic	5	ニチ、ジツ、ひ、か		nichi, jitsu	hi, ka	day; Sunday	sun; time; day, date	2	4
暮	14	6	形声 Phonetic	3	ボ、く-れる、く-らす		bo	ku(reru), ku(rasu)	live, make a living; spend (one's time)	live, make a living; spend (one's time). get dark; (the sun) sets; (the season) ends; (time) passes; be overwhelmed	3	8
伸	7	7	形声 Phonetic	2	シン、の-びる、の-ばす、の-べる		shin	no(biru), no(basu), no(beru)	stretching	extend, lengthen, stretch, spread; be postponed; increase; grow; progress, develop; be straightened, be flattened, be smoothed; be exhausted. let (nails) grow; straighten; uncoil; spread out; reach out; postpone; dilute; smooth out; develop (talents); amass (riches). make (a bed); widen	1	25
束	7	4	象形 Pictographic	3	ソク、たば	つか、づか	soku	taba	bundle, sheaf, ream (of paper)	bundle, bunch, sheaf, coil	3	4
絡	12	7	形声 Phonetic	2	ラク、から-む、から-まる、から-める		raku	kara(mu), kara(maru), kara(meru)	coil around, get twisted; stick to; pick a quarrel	coil around, get twisted; stick to; pick a quarrel. twine around. get caught in; be urged on by	4	7
遊	12	3	形声 Phonetic	3	ユウ、[ユ]、あそ-ぶ		yuu, [yu]	aso(bu)	play; enjoy oneself; visit; take a holiday; be out of use, be unemployed, be idle; study under; go on a spree	play; enjoy oneself; visit; take a holiday; be out of use, be unemployed, be idle; study under; go on a spree	9	9
雑	14	5	形声 Phonetic	3	ザツ、ゾウ		zatsu, zoo	-	miscellany; miscellaneous	-	2	0
承	8	5	会意 Com. Ideographic	2	ショウ、うけたまわ-る	う	shoo	uketamawa(ru)	receive, accept, take, get, obtain; catch (a ball); stop (a blow), parry; answer (the phone); undergo (an operation); take (an exam); sustain (a loss); be exposed to (ridicule); face, front of; inherit; catch the public fancy	hear, listen to, be informed	17	3
福	13	3	形声 Phonetic	3	フク		fuku	-	fortune, blessing, luck, wealth; food which has been offered to gods	-	5	0
婚	11	7	形声 Phonetic	3	コン		kon	-	marriage	-	1	0
絵	12	2	形声 Phonetic	3	カイ、エ		kai, e	-	picture, drawing, painting, sketch, illustration, cut, print	-	7	0
届	8	6	会意 Com. Ideographic	2	とど-ける、とど-く		-	todo(keru), todo(ku)	-	reach, arrive, be received; be attentive, be realized. report, notice; forwarding, delivery	0	9
港	12	3	形声 Phonetic	3	コウ、みなと		koo	minato	port, harbor	port, harbor	2	2
骨	10	6	会意 Com. Ideographic	2	コツ、ほね		kotsu	hone	bone; remains; knack	bone; skeleton; frame; rib (of an umbrella); grit, backbone; effort, pains	3	8
夢	13	5	会意 Com. Ideographic	3	ム、ゆめ		mu	yume	dream, vision; illusion, delusion; reverie	dream, vision; illusion, delusion; reverie	5	5
刻	8	6	形声 Phonetic	3	コク、きざ-む		koku	kiza(mu)	time; carving, engraving, cutting	cut fine, chop up; mince, hash; carve (images); engrave (seals); chisel, cut, notch	4	8
遠	13	2	形声 Phonetic	3	エン、[オン]、とお-い		en, [on]	too(i)	far, distant, remote; hard (of hearing)	far, distant, remote; hard (of hearing)	4	4
則	9	5	会意 Com. Ideographic	2	ソク	のっと、すなわ、のり	soku	-	follow (precedent), be based on, go by; live up to; model after; be in accordance with	-	6	0
探	11	6	形声 Phonetic	3	タン、さぐ-る、さが-す		tan	sagu(ru), saga(su)	search, look for; explore; spy upon, sound out; probe (a wound)	search, look for; explore; spy upon, sound out; probe (a wound)	6	6
飲	12	3	会意 Com. Ideographic	4	イン、の-む		in	no(mu)	drinking; feast	drink, taste, take; swallow, devour; smoke; conceal (a weapon); accept (an idea); despise	2	9
太	4	2	形声 Phonetic	3	タイ、タ、ふと-い、ふと-る		tai, ta	futo(i), futo(ru)	get fat, gain, fill out	get fat, gain, fill out. big, thick, burly, fat; deep, sonorous (voice); shameless, audacious, insolent	3	12
青	8	1	形声 Phonetic	4	セイ、[ショウ]、あお、あお-い		sei, [shoo]	ao, ao(i)	blue, green; green light	blue, green; green light, pale; unripe, green	3	6
庭	10	3	形声 Phonetic	3	テイ、にわ		tei	niwa	yard, courtyard, garden	yard, courtyard, garden	3	3
易	8	5	会意 Com. Ideographic	3	エキ、イ、やさ-しい	やす	i, eki	yasa(shii)	easiness; divination, augury, fortunetelling	easy, simple, light; habitual	4	4
勤	12	6	形声 Phonetic	3	キン、[ゴン]、つと-める、つと-まる		kin, [gon]	tsuto(meru), tsuto(maru)	be fit for, be equal to, function properly	be fit for, be equal to, function properly; serve, fill a post, serve under; exert oneself, endeavor, work, be diligent; play (the part of)	3	11
触	13	7	形声 Phonetic	2	ショク、ふ-れる、さわ-る		shoku	fu(reru), sawa(ru)	touching	touch, feel, hit, strike, graze; announce, proclaim, mention, refer to; conflict with, be contrary to	1	11
希	7	4	象形 Pictographic	2	キ	ケ、こいねが、まれ	ki	-	Greece	-	1	0
雇	12	7	形声 Phonetic	2	コ、やと-う		ko	yato(u)	employ, hire	employ, hire	2	2
巻	9	6	会意 Com. Ideographic	2	カン、ま-く、まき	ケン	kan	ma(ku), maki	volume, book, part; reel	roll up; wind, coil; tie around; wind up; roll (of silk); volume, book; winding (of a clock)	4	9
牛	4	2	象形 Pictographic	4	ギュウ、うし	ゴ	gyuu	ushi	beef, cow	cattle, cow, bull, ox	2	4
盗	11	7	会意 Com. Ideographic	3	トウ、ぬす-む		too	nusu(mu)	thief	steal, rob, pilfer	1	3
燃	16	5	形声 Phonetic	2	ネン、も-える、も-やす、も-す		nen	mo(eru), mo(yasu), mo(su)	burn	burn, blaze, glow	1	3
願	19	4	形声 Phonetic	3	ガン、ねが-う		gan	nega(u)	prayer, petition, vow	desire, wish, hope; beg, implore	3	5
喜	12	4	会意 Com. Ideographic	3	キ、よろこ-ぶ		ki	yoroko(bu)	rejoice, be glad, be pleased	rejoice, be glad, be pleased	3	3
誌	14	6	形声 Phonetic	2	シ		shi	-	records; document; magazine	-	3	0
努	7	4	形声 Phonetic	3	ド、つと-める		do	tsuto(meru)	serve, fill a post, serve under; exert oneself, endeavor, work, be diligent; play (the part of)	serve, fill a post, serve under; exert oneself, endeavor, work, be diligent; play (the part of)	8	8
玉	5	1	象形 Pictographic	2	ギョク、たま		gyoku	tama	gem, jewel, precious stone, jade	ball, bowl, sphere, bulb; lens; gem, jewel, bullet, shot, shell; billiards; tool, cat’s paw; pretty girl; person; margin (in stocks); testicles	4	17
焼	12	4	形声 Phonetic	2	ショウ、や-く、や-ける		shoo	ya(ku), ya(keru)	burning	set fire to, burn, fire; bake, roast (over a fire), toast, broil, parch; char, scorch, singe; cremate; print (photos); be envious of. be burnt, be burnt down; be roasted, be toasted, be grilled, be broiled; be scorched; be sunburnt; warm up, heat up (as a motor); be tarnished, fade; have heartburn; be jealous of; glow, be illuminated	1	30
田	5	1	象形 Pictographic	4	デン、た	かり、がり	den	ta	rice field, paddy field	rice field, paddy field	2	2
弱	10	2	会意 Com. Ideographic	3	ジャク、よわ-い、よわ-る、よわ-まる、よわ-める		jaku	yowa(i), yowa(ru), yowa(maru), yowa(meru)	weakness; the weak	weaken, be emaciated; be dejected; be perplexed. impair, enfeeble. weak, feeble, frail, tender; unskilled; weak (alcoholic beverage)	2	12
紹	11	7	形声 Phonetic	2	ショウ		shoo	-	inherit, help	-	2	0
康	11	4	会意 Com. Ideographic	2	コウ	やす	koo	-	peace	-	1	0
閉	11	6	会意 Com. Ideographic	3	ヘイ、と-じる、と-ざす、し-める、し-まる		hei	to(jiru), to(zasu), shi(meru), shi(maru)	shut, close	shut, close. lock, fasten; plunge (in grief)	2	5
諸	15	6	形声 Phonetic	2	ショ	もろもろ	sho	-	many, several, various, all	-	4	0
戸	4	2	象形 Pictographic	2	コ、と		ko	to	house; door; family; counter for houses	door	4	1
詰	13	7	形声 Phonetic	2	キツ、つ-める、つ-まる、つ-む	なじ	kitsu	tsu(meru), tsu(maru), tsu(mu)	be pressed in, be packed, become close; be checkmated	be pressed in, be packed, become close; be checkmated; stuff, fill, pack, plug; place closely; write closely; sit closely; shorten; curtail; checkmate; keep doing; hold (one’s breath); attend (office); be stopped up, be blocked; be full, be stuffed; be shortened, contract; be hard up; be held up, be deadlocked	4	26
老	6	4	会意 Com. Ideographic	3	ロウ、お-いる、ふ-ける		roo	o(iru), fu(keru)	aging, old age, old people	grow old	3	1
酒	10	3	形声 Phonetic	3	シュ、さけ、[さか]		shu	sake, [saka]	sake, rice wine, alcoholic liquor	sake, rice wine, alcoholic liquor	3	3
快	7	5	形声 Phonetic	2	カイ、こころよ-い		kai	kokoroyo(i)	pleasure, enjoyment	pleasant, agreeable, comfortable, refreshing, delightful; well (from illness)	2	6
志	7	5	形声 Phonetic	2	シ、こころざ-す、こころざし		shi	kokoroza(su), kokorozashi	record; shilling; will, intention, motive; determination; aim; ambition, hopes; gift; kindness; offering (Buddhist)	plan, intend, aim at, aspire to, resolve, determine. will, intention, motive; determination; aim; ambition, hopes; gift; kindness; offering (Buddhist)	12	16
列	6	3	会意 Com. Ideographic	3	レツ	つら	retsu	-	row, rank, tier, file, column, line; procession; queue	-	8	0
迷	9	5	形声 Phonetic	3	メイ、まよ-う	マイ	mei	mayo(u)	be perplexed, be in doubt, hesitate, vacillate, go astray, err; be tempted; be infatuated; be misguided	be perplexed, be in doubt, hesitate, vacillate, go astray, err; be tempted; be infatuated; be misguided	9	9
童	12	3	形声 Phonetic	2	ドウ、わらべ	わらわ	doo	warabe	child	child	1	1
枚	8	6	会意 Com. Ideographic	2	マイ		mai	-	counter for thin flat things, page, leaf (of a book), sheet	-	4	0
宿	11	3	会意 Com. Ideographic	3	シュク、やど、やど-る、やど-す	スク、シュ	shuku	yado, yado(ru), yado(su)	lodging, inn, post town, relay station, stage	lodge, dwell, live in; roost, be pregnant. keep (a guest); carry (a virus); conceive (a child). house, home, dwelling; address; inn, lodgings, shelter	5	15
駐	15	7	形声 Phonetic	2	チュウ		chuu	-	stop, reside in	-	2	0
仲	6	4	形声 Phonetic	2	チュウ、なか		chuu	naka	relation, relationship	relation, relationship	2	2
欲	11	6	形声 Phonetic	3	ヨク、ほっ-する、ほ-しい		yoku	hos(suru), ho(shii)	covetousness; greed, passion, desire, craving, appetite	desire, want	6	2
庫	10	3	会意 Com. Ideographic	2	コ、[ク]		ko, [ku]	-	storehouse	-	1	0
緒	14	7	形声 Phonetic	3	ショ、[チョ]、お	いとぐち	sho, [cho]	o	beginning, inception; end	cord, strap, thong; clog cord; string	3	5
刺	8	7	形声 Phonetic	2	シ、さ-す、さ-さる	とげ	shi	sa(su), sa(saru)	calling card	pierce, thrust, stab, prick; bite, sting; pin down; sew, stitch; put (a runner) out; pole (a boat); stick. be stuck	1	13
折	7	4	会意 Com. Ideographic	3	セツ、お-る、おり、お-れる		setsu	o(ru), ori, o(reru)	break, snap, fracture, knock out (teeth); fold, turn down; bend; make (a paper toy); yield (oneself), give in	break, snap, fracture, knock out (teeth); fold, turn down; bend; make (a paper toy); yield (oneself), give in. breaking; small food box; time, occasion, juncture; opportunity. snap, break; be folded; submit; turn (to the left or right)	10	21
誤	14	6	形声 Phonetic	3	ゴ、あやま-る		go	ayama(ru)	err, be mistaken; do wrong, mislead	err, be mistaken; do wrong; mislead	4	4
雨	8	1	象形 Pictographic	5	ウ、あめ、[あま]		u	ame, [ama]	rain, fainfall	rain, rainfall	2	2
借	10	4	形声 Phonetic	4	シャク、か-りる		shaku	ka(riru)	borrowing	borrow; have a loan; hire, rent	1	4
依	8	7	会意 Com. Ideographic	2	イ、[エ]	よ	i, [e ]	-	depend on	-	1	0
布	5	5	形声 Phonetic	2	フ、ぬの	ホ、し	fu	nuno	cloth	cloth	1	1
冬	5	2	象形 Pictographic	4	トウ、ふゆ		too	fuyu	winter	winter	1	1
悲	12	3	形声 Phonetic	3	ヒ、かな-しい、かな-しむ		hi	kana(shii), kana(shimu)	grieve, be sad, deplore, mourn for, regret	grieve, be sad, deplore, mourn for, regret. sad, pathetic, plaintive	5	8
英	8	4	形声 Phonetic	4	エイ	はなぶさ、はな	ei	-	England, Britain; gifted person; wit	-	4	0
筆	12	3	会意 Com. Ideographic	2	ヒツ、ふで		hitsu	fude	writing brush, paintbrush; writing, drawing, painting; the pen; handwriting, penmanship; literary work	writing brush, paintbrush; writing, drawing, painting; the pen; handwriting, penmanship; literary work	9	9
夕	3	1	象形 Pictographic	4	セキ、ゆう		seki	yuu	evening	evening	1	1
静	14	4	会意 Com. Ideographic	3	セイ、[ジョウ]、しず、しず-か、しず-まる、しず-める		sei, [joo]	shizu, shizu(ka), shizu(maru), shizu(meru)	quiet, peace, inactivity	get quiet, calm down, grow still; subside, die down, be suppressed. calm, pacify; soothe, alleviate; appease; suppress, quell. quiet, still, silent; placid; serene, peaceful; soft (rain); gentle (voice); graceful; slow (walk); deserted	3	24
巨	5	7	象形 Pictographic	2	キョ	コ	kyo	-	big, large, great	-	3	0
娘	10	7	形声 Phonetic	3	むすめ		-	musume	-	daughter, girl, young woman	0	3
傾	13	7	形声 Phonetic	2	ケイ、かたむ-く、かたむ-ける		kei	katamu(ku), katamu(keru)	lean, incline, tilt, list, tip, careen, lurch	incline toward, tilt, slant, slope, lurch, heel over; be disposed to; trend toward, be prone to; go down (sun); wane, sink, decline; incline, list, bend, lean, tip, concentrate on; devote to; ruin; squander; empty	7	23
洋	9	3	形声 Phonetic	4	ヨウ		yoo	-	ocean, sea, channel. foreign, Western, European	-	6	0
簡	18	6	形声 Phonetic	2	カン	ケン	kan	-	brevity, simplicity	-	2	0
律	9	6	形声 Phonetic	2	リツ、[リチ]		ritsu, [richi]	-	law, regulation; rhythm. Buddhist sect originating in the eighth century	-	4	0
宝	8	6	形声 Phonetic	2	ホウ、たから	ホ、ボ	hoo	takara	treasure	treasure, valuables; wealth; jewels; mammon	1	5
腕	12	7	形声 Phonetic	2	ワン、うで		wan	ude	arm	arm; ability, talent	1	3
貨	11	4	形声 Phonetic	2	カ		ka	-	property, freight, goods	-	3	0
札	5	4	会意 Com. Ideographic	2	サツ、ふだ		satsu	fuda	paper money, counter for bonds, etc	tag, placard; name plate; check; charm, (playing) card; tender, bid	2	8
壁	16	7	形声 Phonetic	2	ヘキ、かべ		heki	kabe	wall; lining (of the stomach); fence; partition	wall	4	1
君	7	3	会意 Com. Ideographic	3	クン、きみ		kun	kimi	mister (familiar)	you (familiar); ruler	1	2
林	8	1	会意 Com. Ideographic	3	リン、はやし		rin	hayashi	forest	forest	1	1
雪	11	2	象形 Pictographic	3	セツ、ゆき	そそ	setsu	yuki	snow, snowfall	snow, snowfall	2	2
岸	8	3	形声 Phonetic	2	ガン、きし		gan	kishi	bank, shore, coast, brink	bank, shore, coast, brink	4	4
封	9	7	会意 Com. Ideographic	2	フウ、ホウ		fuu, hoo	-	seal; sealing; closing. fief	-	4	0
互	4	7	象形 Pictographic	3	ゴ、たが-い		go	taga(i)	mutually, reciprocally, together	mutually, reciprocally, together	3	3
祭	11	3	会意 Com. Ideographic	2	サイ、まつ-る、まつ-り		sai	matsu(ru), matsu(ri)	offer prayers; celebrate; deify; enshrine; worship	offer prayers; celebrate; deify; enshrine; worship. festival, feast	5	7
幸	8	3	象形 Pictographic	3	コウ、さいわ-い、さち、しあわ-せ	みゆき	koo	saiwa(i), sachi, shiawa(se)	happiness, fortune	happiness; blessing; good fortune. mercy	2	4
章	11	3	象形 Pictographic	2	ショウ	あき	shoo	-	chapter; composition; poem; badge, mark, sign; design	-	7	0
訓	10	4	形声 Phonetic	2	クン	キン	kun	-	Japanese reading (of a character); explanation of a character; lesson; regulation; rule	-	5	0
悩	10	7	形声 Phonetic	2	ノウ、なや-む、なや-ます		noo	naya(mu), naya(masu)	distress, illness	worry, be troubled, be afflicted, be in pain. annoy, embarrass, afflict, worry, oppress, torment	2	10
操	16	6	形声 Phonetic	2	ソウ、みさお、あやつ-る		soo	misao, ayatsu(ru)	manipulate, operate, steer; pull strings	manipulate, operate, steer; pull strings. chastity, virginity, constancy, fidelity, honor	4	9
忘	7	6	形声 Phonetic	3	ボウ、わす-れる		boo	wasu(reru)	forget; be forgetful of; forget about; forget (an article)	forget; be forgetful of; forget about; forget (an article)	4	4
包	5	4	象形 Pictographic	2	ホウ、つつ-む		hoo	tsutsu(mu)	wrap, pack up; cover with; dress in; conceal	wrap, pack up; cover with; dress in; conceal	5	5
宇	6	6	形声 Phonetic	2	ウ		u	-	eaves; roof; house; heaven	-	4	0
鳥	11	2	象形 Pictographic	4	チョウ、とり		choo	tori	bird	bird, chicken, fowl	1	3
杯	8	7	形声 Phonetic	3	ハイ、さかずき		hai	sakazuki	cup, glass; toast, congratulatory cup; counter for cupfuls	wine glass, sake cup; chalice, cup	5	4
薄	16	7	形声 Phonetic	2	ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる	すすき	haku	usu(i), usu(meru), usu(maru), usu(ragu), usu(reru)	thin, weak (tea), light, pale, faint, scanty, ungenerous	thin, weak (tea), light, pale, faint, scanty, ungenerous. dilute, weaken. thin out, fade, grow pale, be toned down, get dim, cool (emotions), abate, lessen, decline	7	18
歯	12	3	形声 Phonetic	3	シ、は		shi	ha	tooth; age	tooth, cog, dent	2	3
草	9	1	形声 Phonetic	3	ソウ、くさ		soo	kusa	grass; grass hand (writing); weeds; herbs, plants, pasture	grass; grass hand (writing); weeds; herbs, plants, pasture	6	6
栄	9	4	形声 Phonetic	2	エイ、さか-える、は-え、は-える	ヨウ	ei	saka(eru), ha(e), ha(eru)	prosperity, glory, splendor, honor	prosper, flourish, thrive; glory; shine, be brilliant; look attractive	4	7
吸	6	6	形声 Phonetic	3	キュウ、す-う		kyuu	su(u)	inhale; imbibe, sip; suck, suck out	inhale; imbibe, sip; suck, suck out	5	5
貿	12	5	形声 Phonetic	2	ボウ		boo	-	exchange	-	1	0
貸	12	5	形声 Phonetic	4	タイ、か-す		tai	ka(su)	lend; hire out, rent, lease; give credit to	lend; hire out, rent, lease; give credit to	5	5
照	13	4	形声 Phonetic	2	ショウ、て-る、て-らす、て-れる		shoo	te(ru), te(rasu), te(reru)	shine	shine. shine on, shed light on, illuminate; compare with, be bashful	1	6
臓	19	6	形声 Phonetic	2	ゾウ		zoo	-	viscera, bowels	-	2	0
到	8	7	会意 Com. Ideographic	3	トウ	いた	too	-	go, proceed, come; arrive, reach, attain; result in, lead to	-	8	0
弟	7	2	象形 Pictographic	4	テイ、[ダイ]、[デ]、おとうと		tei, [dai], [de]	otooto	younger brother, faithful service to those older; brotherly affection	younger brother	3	1
汚	6	7	形声 Phonetic	2	オ、けが-す、けが-れる、けが-らわしい、よご-す、よご-れる、きたな-い		o	kega(su), kega(reru), kega(rawashii), yogo(su), yogo(reru), kitana(i)	make dirty, stain, pollute, defile, contaminate; disgrace, dishonor; rape	make dirty, stain, pollute, defile, contaminate; disgrace, dishonor; rape; get dirty; be defiled; be contaminated; filthy; unfair; soil; debauch; be stained, tarnish; dirty, filthy, unclean, soiled; shabby; indecent, obscene; base, sordid; stingy; foul	8	28
暗	13	3	形声 Phonetic	3	アン、くら-い		an	kura(i)	dark	dark, gloomy, somber; dim, faint; ignorant	1	6
賃	13	6	形声 Phonetic	2	チン		chin	-	hire, rent, wages, fare, freight, charge, fee	-	7	0
丸	3	2	象形 Pictographic	2	ガン、まる、まる-い、まる-める		gan	maru, maru(i), maru(meru)	full (month); perfection; purity; the ship-name suffix anciently used after the name of a sword or a child	full (month); perfection; purity; the ship-name suffix anciently used after the name of a sword or a child; make round, round off, roll up, curl up; seduce; cajole; explain away; round, circular, spherical	4	14
漁	14	4	形声 Phonetic	2	ギョ、リョウ	すなど、あさ	gyo, ryoo	-	fishing; fishery; catch, haul	-	4	0
豊	13	5	象形 Pictographic	2	ホウ、ゆた-か	ブ	hoo	yuta(ka)	abundant, rich, fruitful	abundant, rich, fruitful	3	3
贈	18	7	形声 Phonetic	2	ゾウ、[ソウ]、おく-る		zoo, [soo]	oku(ru)	present (something)	send, give to, award to, confer on	1	4
蔵	15	6	形声 Phonetic	2	ゾウ、くら		zoo	kura	storehoure, warehouse, godown; cellar; depository, treasury; granary, elevator	storehoure, warehouse, godown; cellar; depository, treasury; granary, elevator	8	8
仮	6	5	形声 Phonetic	2	カ、[ケ]、かり	たと	ka, [ke]	kari	(Buddhist) vanity	tempory, provisional; informal, unauthorized; fleeting; assumed (name); interim; acting; temporarily, provisionally; for example; for argument's sake; even for an instant; even as a joke	1	14
森	12	1	会意 Com. Ideographic	3	シン、もり		shin	mori	woods, grove	woods, grove	2	2
胸	10	6	形声 Phonetic	2	キョウ、むね、[むな]		kyoo	mune, [muna]	chest, breast, bosom; heart, mind, feelings	chest, breast, bosom; heart, mind, feelings	6	6
浴	10	4	形声 Phonetic	2	ヨク、あ-びる、あ-びせる		yoku	a(biru), a(biseru)	bathe, be favored with; bask in	bathe in, pour on oneself, bask in, be flooded with, be under (fire); be accused of, be charged with, expose oneself to, be subjected to, receive (applause). pour on; subject to, impute to, deluge with	3	14
預	13	5	形声 Phonetic	2	ヨ、あず-ける、あず-かる		yo	azu(keru), azu(karu)	place in custody, deposit, leave with, entrust with, commit to, give	place in custody, deposit, leave with, entrust with, commit to, give. take charge of; receive on deposit; undertake to do; call off (as a tie); refrain from; receive, enjoy	6	13
翌	11	6	形声 Phonetic	2	ヨク		yoku	-	next, following	-	2	0
柔	9	7	会意 Com. Ideographic	2	ジュウ、ニュウ、やわ-らか、やわ-らかい		juu, nyuu	yawa(raka), yawa(rakai)	weakness; gentleness; softness	soft, tender, plastic; limp; gentle; mellow	3	6
埋	10	7	形声 Phonetic	2	マイ、う-める、う-まる、う-もれる		mai	u(meru), u(maru), u(moreru)	be filled up, be buried, be imbedded in	be filled up, be buried, be imbedded in. bury, inter, fill up, pour in, plug up, inlay; make up for. be covered; live in obscruity	3	12
群	13	5	形声 Phonetic	2	グン、む-れる、む-れ、[むら]		gun	mu(reru), mu(re), [mura]	group, crowd, gang, herd, swarm, flock; common run	crowd, flock, swarm; group, herd, bevy, school; cluster (of stars); clump; swarming	7	10
硬	12	7	形声 Phonetic	2	コウ、かた-い		koo	kata(i)	hard, solid; tough, rigid; tight; steady, firm; strict; safe, reliable, upright; chaste, constant; stiff; bookish; classical; stubborn	hard, solid; tough, rigid; tight; steady, firm; strict; safe, reliable, upright; chaste, constant; stiff; bookish; classical; stubborn	17	17
泳	8	3	形声 Phonetic	3	エイ、およ-ぐ		ei	oyo(gu)	swim; totter; keep afloat, get along	swim; totter; keep afloat, get along	4	4
捨	11	6	形声 Phonetic	2	シャ、す-てる		sha	su(teru)	throw away, discard, abandon, desert, give up; renounce, relinquish; resign; lay down (one's life); part with; sacrifice; reject, condemn	throw away, discard, abandon, desert, give up; renounce, relinquish; resign; lay down (one's life); part with; sacrifice; reject, condemn	13	13
濃	16	7	形声 Phonetic	2	ノウ、こ-い		noo	ko(i)	dark, thick, undiluted	dark, deep; saturated; strong (drink); intimate; thick	3	6
堂	11	4	形声 Phonetic	4	ドウ		doo	-	temple; shrine; hall; reception room; firm; state chamber. shop, store	-	8	0
看	9	6	会意 Com. Ideographic	2	カン	み	kan	-	see	-	1	0
茶	9	2	形声 Phonetic	4	チャ、サ	タ	cha, sa	-	tea; tea plant; tea leaves, light brown	-	4	0
御	12	7	形声 Phonetic	3	ギョ、ゴ、おん	おさ、お、み	gyo, go	on	imperial honorary prefix; honorific prefix	honorific prefixes	2	1
橋	16	3	形声 Phonetic	2	キョウ、はし		kyoo	hashi	bridge	bridge	1	1
窓	11	6	形声 Phonetic	3	ソウ、まど		soo	mado	window	window	1	1
床	7	7	形声 Phonetic	2	ショウ、とこ、ゆか		shoo	toko, yuka	bed, floor	bed; sickbed; floor; alcove; padding	2	5
幼	5	6	象形 Pictographic	2	ヨウ、おさな-い		yoo	osana(i)	infancy, childhood; infants, children	infant	4	1
陽	12	3	形声 Phonetic	3	ヨウ	あき、ひ、び	yoo	-	young principle, positive; male; heaven; daytime; sun; top; movement; facing the sun; sunshine; south face of a mountain; north side of a river; pride; positive electrode	-	14	0
香	9	7	会意 Com. Ideographic	2	コウ、[キョウ]、か、かお-り、かお-る		koo, [kyoo]	ka, kao(ri), kao(ru)	incense, fragrance	smell, scent, odor; aroma, perfume, fragrance, flavor. be fragrant	2	8
片	4	6	象形 Pictographic	2	ヘン、かた		hen	kata	leaf, sheet, petal, flake	one (eye, etc.); single (shift, etc.); one-way; one-sided	4	4
似	7	5	形声 Phonetic	3	ジ、に-る		ji	ni(ru)	resemble	resemble	1	1
洗	9	6	形声 Phonetic	3	セン、あら-う		sen	ara(u)	wash; inquire into, probe	wash, inquire into, probe	3	3
乳	8	6	会意 Com. Ideographic	2	ニュウ、ちち、ち		nyuu	chichi, chi	milk; the breasts; loop	milk; the breasts; loop	3	3
菜	11	4	形声 Phonetic	3	サイ、な		sai	na	side dish; greens; vegetables	greens; vegetables; the rape or mustard plant	3	3
兄	5	2	会意 Com. Ideographic	4	ケイ、[キョウ]、あに		kei, [kyoo]	ani	brother; you; elder brother	elder brother	3	1
寝	13	7	会意 Com. Ideographic	3	シン、ね-る、ね-かす		shin	ne(ru), ne(kasu)	sleeping; resting; bed	sleep; retire; be bedridden; lie down; lie idle; remain unsold. put to sleep; send to bed; lay down, let lie idle	3	10
犬	4	1	象形 Pictographic	4	ケン、いぬ		ken	inu	dog	dog, spy	1	2
拝	8	6	会意 Com. Ideographic	2	ハイ、おが-む		hai	oga(mu)	worship	worship, pray to, adore, reverence; look at (with reverence)	1	5
肩	8	7	象形 Pictographic	2	ケン、かた		ken	kata	shoulder	shoulder	1	1
荷	10	3	形声 Phonetic	2	カ、に		ka	ni	shoulder-pole load	load, baggage, freight, cargo; burden	1	5
甘	5	7	象形 Pictographic	2	カン、あま-い、あま-える、あま-やかす	うま	kan	ama(i), ama(eru), ama(yakasu)	presume upon, take advantage of; coax	presume upon, take advantage of; coax; pamper, be indulgent, coddle; sweet; honeyed (words); lenient; half-witted; easy-going; soft, mild; loose; trashy, sentimental	3	16
皮	5	3	象形 Pictographic	2	ヒ、かわ		hi	kawa	skin; hide; leather; fur, pelt; bark; peeling, husk, shell; film, cream	skin; hide; leather; fur, pelt; bark; peeling, husk, shell; film, cream	11	11
敬	12	6	会意 Com. Ideographic	2	ケイ、うやま-う	キョウ	kei	uyama(u)	respect, honor, revere	respect, honor, revere, venerate	3	4
双	4	7	会意 Com. Ideographic	2	ソウ、ふた		soo	futa	a pair; a set; comparison; counter for pairs		4	1
液	11	5	形声 Phonetic	2	エキ		eki	-	liquid, fluid, juice, sap, secretion	-	5	0
柱	9	3	形声 Phonetic	2	チュウ、はしら		chuu	hashira	cylinder, supports for strings on a lute; pillar, post	pillar, column, post, pole; support, prop, stay; sole support; counter for Shinto gods	4	9
恋	10	7	形声 Phonetic	2	レン、こ-う、こい、こい-しい		ren	ko(u), koi, koi(shii)	be in love	be in love. love, tender sentiment. dear, beloved, darling	1	6
祖	9	5	形声 Phonetic	3	ソ		so	-	ancestor, founder, originator, pioneer	-	4	0
貧	11	5	会意 Com. Ideographic	3	ヒン、ビン、まず-しい		hin, bin	mazu(shii)	poverty	poor, destitute; meager	1	3
富	12	5	形声 Phonetic	3	フ、[フウ]、と-む、とみ		fu, [fuu]	to(mu), tomi	enrich	be rich, become wealthy; teem with, abound in; be fruitful; be rife; be replete. wealth, mammon, fortune; resources; lottery	1	12
久	3	5	象形 Pictographic	2	キュウ、[ク]、ひさ-しい		kyuu, [ku]	hisa(shii)	long, long continued, an old (story)	long, long continued, an old (story)	3	3
怒	9	7	形声 Phonetic	3	ド、いか-る、おこ-る	ヌ	do	ika(ru), oko(ru)	become angry, be offended, become excited	become angry, be offended, become excited	3	3
祝	9	4	会意 Com. Ideographic	2	シュク、[シュウ]、いわ-う	のりと、ほ	shuku, [shuu]	iwa(u)	celebration, congratulations,	celebration, festival, congratulations	2	3
